time,desired temp,current,tc_temp
1677896131.47683,41.516559136808524,0.6231918842891102,41.4426116
1677896136.4821339,41.600044148068235,0.6087907261206698,41.5570487
1677896141.4915857,41.68346963018239,0.6079391110267212,41.6441497
1677896146.5068803,41.767122345070646,0.6175460624884971,41.7113838
1677896151.5168557,41.850497083763884,0.6146180614292128,41.8029899
1677896156.528625,41.93415227423172,0.613078805544865,41.8918457
1677896161.5441198,42.01757349660059,0.61562085431204,41.9724464
1677896166.5433583,42.10100989431203,0.6306966530255608,42.0293159
1677896171.5388014,42.184486533105975,0.6382226007501836,42.1018714
1677896176.6005597,42.268799603880055,0.6413820024254258,42.1841506
1677896181.5719051,42.351571636299894,0.6441101093682193,42.2657318
1677896186.5835607,42.43494070857824,0.634871189782532,42.3707962
1677896191.5846164,42.51858498344879,0.6283675293040266,42.4698829
1677896196.6037304,42.60201605250498,0.6264439386086832,42.5593032
1677896201.6099036,42.685502792299395,0.6301644483133793,42.6377372
1677896206.612063,42.768874749442546,0.6334344575609719,42.717163
1677896211.6306367,42.85262795378824,0.6338245374650598,42.8026428
1677896216.6369605,42.93595770289561,0.639433519475364,42.8776779
1677896221.655975,43.01938314129969,0.6432006397099003,42.9567031
1677896226.6478548,43.10280605246683,0.6490751141051404,43.0319213
1677896231.6605582,43.18612743308207,0.6469483102398133,43.1226692
1677896236.665727,43.26977020988922,0.6469724142394059,43.2092971
1677896241.711547,43.35398533433736,0.6432659698914811,43.3034744
1677896246.677304,43.43664290994466,0.6531080807781547,43.36977
1677896251.693879,43.52018751392822,0.6547633156181432,43.4533462
1677896256.6922526,43.603546099762724,0.6550042935294611,43.5394287
1677896261.707752,43.68697101761958,0.6591408900317874,43.6180381
1677896266.7166772,43.77051101217728,0.6627035141400452,43.6980857
1677896271.719156,43.853996424774934,0.6600865135582468,43.7900047
1677896276.728456,43.93746120621821,0.6535364715333037,43.8889999
1677896281.7340086,44.021074272096754,0.6569885989607621,43.9683532
1677896286.75313,44.10443920383911,0.6598559699279183,44.048767
1677896291.755331,44.1879304616656,0.658994137882803,44.1365509
1677896296.7679057,44.271409766773985,0.6644707133861977,44.2120628
1677896301.765729,44.354841304720054,0.6722273354728536,44.283535
1677896306.8290365,44.43909923722407,0.6689119111576889,44.3775405
1677896311.7812376,44.52171079009831,0.6771006941490969,44.4474525
1677896316.7964306,44.60517613977254,0.6716679716757055,44.5448112
1677896321.8028066,44.688701141775255,0.6654818037214436,44.6429939
1677896326.8127587,44.772097242773185,0.6641097061404466,44.7311859
1677896331.8210044,44.85547041585109,0.6736916555756743,44.7982559
1677896336.8190954,44.938992525041705,0.6778603769710304,44.8765716
1677896341.8259344,45.02238178342641,0.6786358457490426,44.9614562
1677896346.8313253,45.105860711038716,0.6840011598311626,45.0376167
1677896351.8425362,45.18917925447286,0.685337100202414,45.1216506
1677896356.8362794,45.27277893314819,0.7007482278687853,45.1791114
1677896361.8384814,45.35598238398691,0.6914526878878186,45.284481
1677896366.8574955,45.43941464116236,0.6805771305876888,45.3920402
1677896371.8534617,45.522899501423645,0.680127408253922,45.4786376
1677896376.8620026,45.60631084531606,0.6746050242766571,45.5746803
1677896381.877863,45.68991462479096,0.6764636796338791,45.65625
1677896386.877067,45.77341122319361,0.6830347072717842,45.7288398
1677896391.8824081,45.85679972261251,0.6854002775465449,45.8098449
1677896396.8914506,45.94009290228348,0.6886565499391213,45.8891716
1677896401.8936765,46.02367807716192,0.701890397213562,45.9499855
1677896406.906303,46.107112603287504,0.7072416394788051,46.0267486
1677896411.9585881,46.19148415813903,0.7067681171772058,46.1158828
1677896416.9258358,46.27418584515711,0.7069557483959487,46.2018051
1677896421.9399142,46.35745726118545,0.6843203304397542,46.3316383
1677896426.9358706,46.4409387994812,0.6739051770746612,46.4361877
1677896431.95471,46.52436140865147,0.6814330082327748,46.5055007
1677896436.9505856,46.60785094191691,0.6894913709134133,46.5745391
1677896441.9497983,46.69111311525167,0.6975132404620857,46.6441078
1677896446.9518142,46.77470411549072,0.70380762077812,46.7179565
1677896451.9675505,46.8581370322909,0.7111292099854821,46.7901458
1677896456.9965768,46.94172164688568,0.7169927779312825,46.8658218
1677896462.0014184,47.02540963182907,0.7143306936987031,46.9581947
1677896467.0104501,47.1087715396291,0.7092435585894483,47.0544471
1677896472.0036764,47.192069666485594,0.7093541786798332,47.1401214
1677896477.054681,47.27632526646118,0.7135047177337563,47.2189788
