t,i,x,y,r,theta,xK,tc, therm
1684275454.18196, 3.2, -4.970136e-05, 8.691467e-05, 0.0001051175, 122.1903, 0, 0, 0
1684275460.4009287, -3.2, -7.529189e-05, 9.056882e-05, 0.0001126317, 129.7375, 0, 0, 0
1684275466.6083312, 3.2, -5.701294e-05, 8.691467e-05, 0.0001039453, 123.8167, 0, 0, 0
1684275472.795152, -3.2, -7.529189e-05, 8.691467e-05, 0.0001149914, 133.4769, 0, 0, 0
1684275479.0263686, 3.2, -5.701294e-05, 8.326051e-05, 0.0001070196, 123.2634, 0, 0, 0
1684275485.2086632, -3.2, -7.16361e-05, 8.691467e-05, 0.0001149914, 130.9015, 0, 0, 0
1684275491.4298384, 3.2, -6.066873e-05, 9.056882e-05, 0.0001059946, 123.2634, 0, 0, 0
1684275497.6548135, -3.2, -6.798031e-05, 8.326051e-05, 0.0001110872, 127.6886, 0, 0, 0
1684275503.8479, 3.2, -6.066873e-05, 8.691467e-05, 0.0001110872, 126.5047, 0, 0, 0
1684275510.0907388, -3.2, -7.529189e-05, 9.422297e-05, 0.0001225808, 132.3664, 0, 0, 0
1684275516.3582897, 3.2, -6.798031e-05, 8.691467e-05, 0.0001132433, 129.4957, 0, 0, 0
1684275522.5873342, -3.2, -7.894768e-05, 9.056882e-05, 0.0001199062, 131.0782, 0, 0, 0
1684275528.8603673, 3.2, -6.066873e-05, 8.326051e-05, 0.0001081286, 123.8167, 0, 0, 0
1684275535.0800383, -3.2, -8.260347e-05, 8.691467e-05, 0.0001174176, 132.25, 0, 0, 0
1684275541.3302748, 3.2, -6.432452e-05, 9.056882e-05, 0.0001081286, 127.6886, 0, 0, 0
1684275547.581632, -3.2, -8.625927e-05, 8.691467e-05, 0.0001147391, 128.6277, 0, 0, 0
1684275553.831087, 3.2, -6.432452e-05, 8.326051e-05, 0.0001059946, 126.5047, 0, 0, 0
1684275560.118604, -3.2, -7.529189e-05, 9.056882e-05, 0.0001201476, 132.25, 0, 0, 0
1684275566.3562615, 3.2, -6.066873e-05, 9.056882e-05, 0.0001059946, 123.8167, 0, 0, 0
1684275572.6079218, -3.2, -7.894768e-05, 8.691467e-05, 0.0001174176, 132.25, 0, 0, 0
1684275578.893856, 3.2, -6.066873e-05, 8.691467e-05, 0.0001059946, 123.2634, 0, 0, 0
1684275585.169975, -3.2, -7.894768e-05, 8.691467e-05, 0.0001201476, 132.25, 0, 0, 0
1684275591.4622238, 3.2, -6.066873e-05, 8.691467e-05, 0.000109011, 126.5047, 0, 0, 0
1684275597.7393217, -3.2, -8.260347e-05, 8.326051e-05, 0.0001174176, 136.0134, 0, 0, 0
1684275604.0186627, 3.2, -7.529189e-05, 8.691467e-05, 0.0001149914, 130.9015, 0, 0, 0
1684275610.2743526, -3.2, -7.894768e-05, 8.691467e-05, 0.0001199062, 133.5432, 0, 0, 0
1684275616.5453377, 3.2, -6.432452e-05, 8.326051e-05, 0.0001081286, 128.0307, 0, 0, 0
1684275622.8386934, -3.2, -8.260347e-05, 8.691467e-05, 0.0001201476, 134.773, 0, 0, 0
1684275629.1542428, 3.2, -7.16361e-05, 8.691467e-05, 0.0001103426, 128.0307, 0, 0, 0
1684275635.4290621, -3.2, -8.625927e-05, 8.691467e-05, 0.0001250555, 135.9721, 0, 0, 0
1684275641.7329223, 3.2, -7.16361e-05, 9.056882e-05, 0.0001177777, 128.0307, 0, 0, 0
1684275648.0196428, -3.2, -8.991506e-05, 8.326051e-05, 0.000122544, 137.1121, 0, 0, 0
1684275654.3931549, 3.2, -7.529189e-05, 9.422297e-05, 0.0001149914, 130.9015, 0, 0, 0
1684275660.6990952, -3.2, -9.357085e-05, 8.326051e-05, 0.0001302237, 134.7924, 0, 0, 0
1684275667.0343099, 3.2, -8.625927e-05, 8.691467e-05, 0.0001250735, 133.6039, 0, 0, 0
1684275673.3315833, -3.2, -9.357085e-05, 9.056882e-05, 0.0001277093, 138.2052, 0, 0, 0
1684275679.6702986, 3.2, -7.894768e-05, 8.691467e-05, 0.0001201476, 132.1228, 0, 0, 0
1684275685.9805038, -3.2, -9.357085e-05, 8.326051e-05, 0.0001302237, 139.4247, 0, 0, 0
1684275692.2838314, 3.2, -7.529189e-05, 8.691467e-05, 0.000112255, 130.9015, 0, 0, 0
1684275698.6315186, -3.2, -9.357085e-05, 9.056882e-05, 0.0001331594, 138.0836, 0, 0, 0
1684275704.9544744, 3.2, -7.894768e-05, 8.691467e-05, 0.0001174176, 132.3664, 0, 0, 0
1684275711.2943742, -3.2, -9.722664e-05, 8.326051e-05, 0.0001277093, 137.1121, 0, 0, 0
1684275717.6539512, 3.2, -7.894768e-05, 8.691467e-05, 0.0001201476, 131.0782, 0, 0, 0
1684275723.9728591, -3.2, -0.0001008824, 9.422297e-05, 0.0001380407, 140.0674, 0, 0, 0
1684275730.3411367, 3.2, -8.260347e-05, 8.691467e-05, 0.0001225808, 131.0782, 0, 0, 0
1684275736.6701107, -3.2, -0.0001008824, 9.056882e-05, 0.0001355728, 140.4664, 0, 0, 0
1684275743.0147052, 3.2, -8.625927e-05, 8.691467e-05, 0.0001250555, 134.7831, 0, 0, 0
1684275749.342613, -3.2, -0.0001008824, 8.691467e-05, 0.0001304116, 140.2593, 0, 0, 0
1684275755.7397714, 3.2, -8.260347e-05, 8.326051e-05, 0.0001199062, 134.7831, 0, 0, 0
1684275762.1988833, -3.2, -0.0001008824, 8.691467e-05, 0.0001331594, 139.2536, 0, 0, 0
1684275768.532305, 3.2, -8.260347e-05, 8.691467e-05, 0.0001277444, 134.7831, 0, 0, 0
1684275774.9225664, -3.2, -0.0001008824, 8.691467e-05, 0.00013595, 140.4664, 0, 0, 0
1684275781.3079653, 3.2, -8.625927e-05, 8.691467e-05, 0.0001224533, 134.7831, 0, 0, 0
1684275787.7046633, -3.2, -0.000108194, 8.691467e-05, 0.0001387808, 142.1504, 0, 0, 0
1684275794.0869398, 3.2, -9.357085e-05, 8.691467e-05, 0.0001327911, 134.7924, 0, 0, 0
1684275800.510114, -3.2, -0.000108194, 8.691467e-05, 0.0001439204, 140.2593, 0, 0, 0
1684275806.8830795, 3.2, -9.722664e-05, 8.691467e-05, 0.0001250555, 137.1121, 0, 0, 0
1684275813.29638, -3.2, -0.000108194, 8.691467e-05, 0.0001387808, 139.0953, 0, 0, 0
1684275819.6820676, 3.2, -8.991506e-05, 9.056882e-05, 0.000122544, 135.9721, 0, 0, 0
1684275826.090892, -3.2, -0.000108194, 8.691467e-05, 0.00013595, 140.0674, 0, 0, 0
1684275832.4988632, 3.2, -9.357085e-05, 8.326051e-05, 0.0001277093, 134.7924, 0, 0, 0
1684275838.9196186, -3.2, -0.000108194, 8.691467e-05, 0.0001387808, 142.1504, 0, 0, 0
1684275845.3396366, 3.2, -9.357085e-05, 9.056882e-05, 0.0001276222, 137.1121, 0, 0, 0
1684275851.7788136, -3.2, -0.000108194, 8.326051e-05, 0.00013595, 142.1504, 0, 0, 0
1684275858.169586, 3.2, -9.357085e-05, 8.691467e-05, 0.0001280052, 137.1121, 0, 0, 0
1684275864.5876083, -3.2, -0.0001155056, 9.056882e-05, 0.0001445535, 141.0016, 0, 0, 0
1684275871.0080047, 3.2, -8.991506e-05, 8.326051e-05, 0.0001302237, 139.4247, 0, 0, 0
1684275877.4306314, -3.2, -0.0001118498, 9.056882e-05, 0.0001416493, 141.0016, 0, 0, 0
1684275883.83839, 3.2, -0.0001008824, 8.691467e-05, 0.0001304116, 139.2536, 0, 0, 0
1684275890.2609403, -3.2, -0.0001118498, 9.056882e-05, 0.0001416493, 141.8997, 0, 0, 0
1684275896.717957, 3.2, -9.357085e-05, 8.326051e-05, 0.0001277093, 137.0304, 0, 0, 0
1684275903.1982465, -3.2, -0.0001118498, 8.691467e-05, 0.0001416493, 140.0674, 0, 0, 0
1684275909.6392567, 3.2, -0.0001008824, 8.691467e-05, 0.00013595, 138.2052, 0, 0, 0
1684275916.0921712, -3.2, -0.0001155056, 9.056882e-05, 0.0001439204, 141.8997, 0, 0, 0
1684275922.5389128, 3.2, -0.0001008824, 8.691467e-05, 0.00013595, 139.2536, 0, 0, 0
1684275929.002039, -3.2, -0.0001191614, 8.691467e-05, 0.0001416493, 142.1504, 0, 0, 0
1684275935.4550962, 3.2, -0.0001045382, 9.056882e-05, 0.0001331594, 139.2536, 0, 0, 0
1684275941.9396143, -3.2, -0.0001155056, 9.422297e-05, 0.000141098, 143.0396, 0, 0, 0
1684275948.4171412, 3.2, -0.0001008824, 8.691467e-05, 0.0001380407, 138.0836, 0, 0, 0
1684275954.874115, -3.2, -0.0001155056, 9.056882e-05, 0.00015046, 142.7633, 0, 0, 0
1684275961.3605113, 3.2, -0.0001045382, 8.691467e-05, 0.00013595, 138.0836, 0, 0, 0
1684275967.8639064, -3.2, -0.0001191614, 8.691467e-05, 0.0001423863, 143.8935, 0, 0, 0
1684275974.3488054, 3.2, -0.000108194, 8.691467e-05, 0.0001387808, 141.2243, 0, 0, 0
1684275980.8203294, -3.2, -0.0001228172, 8.691467e-05, 0.0001547967, 143.5939, 0, 0, 0
1684275987.3303719, 3.2, -0.000108194, 9.056882e-05, 0.0001407345, 138.0836, 0, 0, 0
