t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1708973713.6238923, 0, -1.342372e-06, -1.570137e-09, 1.349696e-06, 180.3749, 0, 0, 0, -9.5, -9.500787E+00, -2.855575E-08
1708973718.290292, 0, -1.364307e-06, -8.878449e-09, 1.356996e-06, 180.0667, 0, 0, 0, -10.0, -1.000055E+01, -2.999088E-08
1708973722.9723427, 0, -1.356995e-06, -8.878449e-09, 1.357024e-06, 180.6871, 0, 0, 0, -10.5, -1.050070E+01, -3.141845E-08
1708973727.6479943, 0, -1.364307e-06, -1.570137e-09, 1.356996e-06, 180.0659, 0, 0, 0, -11.0, -1.100078E+01, -3.284472E-08
1708973732.3003433, 0, -1.356995e-06, -8.878449e-09, 1.356996e-06, 179.7577, 0, 0, 0, -11.5, -1.150050E+01, -3.427111E-08
1708973736.9665825, 0, -1.349683e-06, -8.878449e-09, 1.349684e-06, 180.0667, 0, 0, 0, -12.0, -1.200069E+01, -3.568174E-08
1708973741.6483676, 0, -1.349683e-06, 5.738173e-09, 1.349684e-06, 180.3749, 0, 0, 0, -12.5, -1.250076E+01, -3.705443E-08
1708973746.3342843, 0, -1.349683e-06, -8.878449e-09, 1.335061e-06, 180.379, 0, 0, 0, -13.0, -1.300052E+01, -3.843719E-08
1708973751.0202346, 0, -1.349683e-06, -1.570137e-09, 1.342401e-06, 180.067, 0, 0, 0, -13.5, -1.350057E+01, -3.982144E-08
1708973755.7159946, 0, -1.364307e-06, -8.878449e-09, 1.364335e-06, 180.3769, 0, 0, 0, -14.0, -1.400068E+01, -4.118789E-08
1708973760.3750103, 0, -1.33506e-06, -1.570137e-09, 1.327778e-06, 180.6947, 0, 0, 0, -14.5, -1.450049E+01, -4.254427E-08
1708973765.0306537, 0, -1.342372e-06, 5.738173e-09, 1.342401e-06, 180.6909, 0, 0, 0, -15.0, -1.500056E+01, -4.390982E-08
1708973769.7066317, 0, -1.320437e-06, -1.618676e-08, 1.320467e-06, 180.3831, 0, 0, 0, -15.5, -1.550056E+01, -4.528334E-08
1708973774.382397, 0, -1.313125e-06, -1.618676e-08, 1.306025e-06, 180.0689, 0, 0, 0, -16.0, -1.600034E+01, -4.667188E-08
1708973779.04458, 0, -1.305814e-06, -1.570137e-09, 1.320467e-06, 180.7023, 0, 0, 0, -16.5, -1.650045E+01, -4.804490E-08
1708973783.7172933, 0, -1.313125e-06, -1.618676e-08, 1.313225e-06, 180.7023, 0, 0, 0, -17.0, -1.700059E+01, -4.941120E-08
1708973788.41269, 0, -1.313125e-06, -8.878449e-09, 1.327778e-06, 180.3853, 0, 0, 0, -17.5, -1.750034E+01, -5.076963E-08
1708973793.0855148, 0, -1.320437e-06, -8.878449e-09, 1.327778e-06, 180.3853, 0, 0, 0, -18.0, -1.800036E+01, -5.213627E-08
1708973797.7716618, 0, -1.342372e-06, -8.878449e-09, 1.335073e-06, 179.7577, 0, 0, 0, -18.5, -1.850050E+01, -5.351475E-08
1708973802.4374065, 0, -1.33506e-06, -1.618676e-08, 1.342401e-06, 180.3769, 0, 0, 0, -19.0, -1.900026E+01, -5.489240E-08
1708973807.1325057, 0, -1.33506e-06, -1.570137e-09, 1.33509e-06, 180.3831, 0, 0, 0, -19.5, -1.950029E+01, -5.625767E-08
1708973811.811252, 0, -1.33506e-06, -2.349507e-08, 1.313156e-06, 180.381, 0, 0, 0, -20.0, -2.000036E+01, -5.763611E-08
1708973816.4881303, 0, -1.327749e-06, -8.878449e-09, 1.335158e-06, 181.0082, 0, 0, 0, -20.5, -2.050012E+01, -5.902430E-08
1708973821.1630528, 0, -1.320437e-06, -8.878449e-09, 1.335158e-06, 180.0681, 0, 0, 0, -21.0, -2.100014E+01, -6.041167E-08
1708973825.836084, 0, -1.33506e-06, -8.878449e-09, 1.313138e-06, 180.3874, 0, 0, 0, -21.5, -2.150469E+01, -6.184388E-08
1708973830.5012755, 0, -1.298502e-06, 5.738173e-09, 1.305815e-06, 180.3896, 0, 0, 0, -22.0, -2.200648E+01, -6.312893E-08
1708973835.1972892, 0, -1.305814e-06, -1.570137e-09, 1.313126e-06, 179.7454, 0, 0, 0, -22.5, -2.250708E+01, -6.457298E-08
1708973839.8767254, 0, -1.291191e-06, -8.878449e-09, 1.298715e-06, 180.3853, 0, 0, 0, -23.0, -2.300481E+01, -6.595329E-08
1708973844.5519836, 0, -1.305814e-06, -8.878449e-09, 1.305844e-06, 180.0678, 0, 0, 0, -23.5, -2.350610E+01, -6.731114E-08
1708973849.1979957, 0, -1.33506e-06, -8.878449e-09, 1.33509e-06, 180.3831, 0, 0, 0, -24.0, -2.400719E+01, -6.864693E-08
1708973853.8642328, 0, -1.320437e-06, -8.878449e-09, 1.320438e-06, 181.0194, 0, 0, 0, -24.5, -2.450522E+01, -7.004502E-08
1708973858.5363002, 0, -1.298502e-06, -1.570137e-09, 1.320467e-06, 180.3874, 0, 0, 0, -25.0, -2.500566E+01, -7.145844E-08
1708973863.218524, 0, -1.276568e-06, 5.738173e-09, 1.269257e-06, 180.4008, 0, 0, 0, -25.5, -2.550766E+01, -7.285185E-08
1708973867.884019, 0, -1.276568e-06, -8.878449e-09, 1.28391e-06, 180.3985, 0, 0, 0, -26.0, -2.600502E+01, -7.424248E-08
1708973872.567207, 0, -1.24001e-06, -1.618676e-08, 1.232699e-06, 180.7479, 0, 0, 0, -26.5, -2.650588E+01, -7.560120E-08
1708973877.2524426, 0, -1.225387e-06, -1.618676e-08, 1.240011e-06, 180.7523, 0, 0, 0, -27.0, -2.700651E+01, -7.698234E-08
1708973881.9389098, 0, -1.232698e-06, -1.570137e-09, 1.218076e-06, 180.4176, 0, 0, 0, -27.5, -2.750385E+01, -7.831962E-08
1708973886.63401, 0, -1.232698e-06, 5.738173e-09, 1.2254e-06, 179.7317, 0, 0, 0, -28.0, -2.800582E+01, -7.969302E-08
1708973891.30294, 0, -1.24001e-06, -1.570137e-09, 1.254634e-06, 180.4031, 0, 0, 0, -28.5, -2.850644E+01, -8.114621E-08
1708973895.9892898, 0, -1.276568e-06, -8.878449e-09, 1.276568e-06, 180.4008, 0, 0, 0, -29.0, -2.900520E+01, -8.246940E-08
1708973900.6617625, 0, -1.291191e-06, -1.570137e-09, 1.291292e-06, 180.3962, 0, 0, 0, -29.5, -2.950594E+01, -8.393933E-08
1708973905.3369677, 0, -1.254633e-06, -8.878449e-09, 1.261945e-06, 180.7265, 0, 0, 0, -30.0, -3.000677E+01, -8.533608E-08
1708973910.0028045, 0, -1.254633e-06, -8.878449e-09, 1.269287e-06, 180.7265, 0, 0, 0, -30.5, -3.050518E+01, -8.678712E-08
1708973914.6787775, 0, -1.269256e-06, 5.738173e-09, 1.261957e-06, 180.4055, 0, 0, 0, -31.0, -3.100566E+01, -8.818999E-08
1708973919.3778956, 0, -1.24001e-06, -1.570137e-09, 1.240041e-06, 180.4079, 0, 0, 0, -31.5, -3.150720E+01, -8.966501E-08
1708973924.0439167, 0, -1.247321e-06, -1.570137e-09, 1.254664e-06, 180.7435, 0, 0, 0, -32.0, -3.200434E+01, -9.104453E-08
1708973928.7191515, 0, -1.276568e-06, -1.570137e-09, 1.261945e-06, 180.7307, 0, 0, 0, -32.5, -3.250546E+01, -9.249258E-08
1708973933.3851228, 0, -1.276568e-06, -8.878449e-09, 1.276598e-06, 180.3985, 0, 0, 0, -33.0, -3.300709E+01, -9.388577E-08
1708973938.027418, 0, -1.283879e-06, 1.304649e-08, 1.276598e-06, 180.0709, 0, 0, 0, -33.5, -3.350789E+01, -9.533093E-08
1708973942.710048, 0, -1.247321e-06, -8.878449e-09, 1.261976e-06, 180.4055, 0, 0, 0, -34.0, -3.400620E+01, -9.672448E-08
1708973947.392094, 0, -1.276568e-06, -1.618676e-08, 1.261945e-06, 180.3962, 0, 0, 0, -34.5, -3.450702E+01, -9.823182E-08
1708973952.0578105, 0, -1.269256e-06, -1.618676e-08, 1.27667e-06, 180.7349, 0, 0, 0, -35.0, -3.500857E+01, -9.963187E-08
1708973956.7243507, 0, -1.269256e-06, -8.878449e-09, 1.269287e-06, 180.3985, 0, 0, 0, -35.5, -3.550587E+01, -1.011115E-07
1708973961.4001703, 0, -1.276568e-06, -1.570137e-09, 1.269287e-06, 180.0713, 0, 0, 0, -36.0, -3.600736E+01, -1.025159E-07
1708973966.085511, 0, -1.247321e-06, -1.618676e-08, 1.254634e-06, 180.4079, 0, 0, 0, -36.5, -3.650884E+01, -1.039923E-07
1708973970.7744558, 0, -1.254633e-06, -8.878449e-09, 1.254634e-06, 180.0726, 0, 0, 0, -37.0, -3.700614E+01, -1.054394E-07
1708973975.4407196, 0, -1.232698e-06, -8.878449e-09, 1.240041e-06, 180.0734, 0, 0, 0, -37.5, -3.750752E+01, -1.069280E-07
1708973980.1162753, 0, -1.203452e-06, -8.878449e-09, 1.210872e-06, 180.7706, 0, 0, 0, -38.0, -3.800812E+01, -1.085061E-07
1708973984.7816164, 0, -1.225387e-06, -8.878449e-09, 1.218107e-06, 180.4202, 0, 0, 0, -38.5, -3.850623E+01, -1.099892E-07
1708973989.4641986, 0, -1.19614e-06, -8.878449e-09, 1.203484e-06, 180.0757, 0, 0, 0, -39.0, -3.900759E+01, -1.115074E-07
1708973994.1531668, 0, -1.218075e-06, -8.878449e-09, 1.218076e-06, 180.073, 0, 0, 0, -39.5, -3.950850E+01, -1.131116E-07
1708973998.8494372, 0, -1.232698e-06, -1.570137e-09, 1.240115e-06, 180.4055, 0, 0, 0, -40.0, -4.000675E+01, -1.146179E-07
1708974003.5148933, 0, -1.247321e-06, -8.878449e-09, 1.262048e-06, 180.0721, 0, 0, 0, -40.0, -4.000659E+01, -1.144892E-07
1708974008.1905239, 0, -1.254633e-06, -1.618676e-08, 1.254737e-06, 180.0721, 0, 0, 0, -39.5, -3.950843E+01, -1.127133E-07
1708974012.8464127, 0, -1.232698e-06, -1.570137e-09, 1.254664e-06, 180.4102, 0, 0, 0, -39.0, -3.900757E+01, -1.110011E-07
1708974017.502456, 0, -1.24001e-06, -8.878449e-09, 1.240011e-06, 180.0726, 0, 0, 0, -38.5, -3.850642E+01, -1.093007E-07
1708974022.2208395, 0, -1.24001e-06, -1.618676e-08, 1.240232e-06, 180.4127, 0, 0, 0, -38.0, -3.800819E+01, -1.076254E-07
1708974026.9274018, 0, -1.24001e-06, -8.878449e-09, 1.240041e-06, 180.4102, 0, 0, 0, -37.5, -3.750783E+01, -1.060474E-07
1708974031.6025743, 0, -1.24001e-06, -8.878449e-09, 1.240041e-06, 180.4079, 0, 0, 0, -37.0, -3.700636E+01, -1.043524E-07
1708974036.2851853, 0, -1.247321e-06, 5.738173e-09, 1.247426e-06, 180.0717, 0, 0, 0, -36.5, -3.650906E+01, -1.027261E-07
1708974040.9610443, 0, -1.261944e-06, -8.878449e-09, 1.254737e-06, 180.4031, 0, 0, 0, -36.0, -3.600759E+01, -1.010667E-07
1708974045.6468608, 0, -1.269256e-06, -8.878449e-09, 1.276598e-06, 180.3962, 0, 0, 0, -35.5, -3.550598E+01, -9.945285E-08
1708974050.3335197, 0, -1.261944e-06, -8.878449e-09, 1.276598e-06, 180.3985, 0, 0, 0, -35.0, -3.500893E+01, -9.784819E-08
1708974055.0202255, 0, -1.269256e-06, -8.878449e-09, 1.276568e-06, 180.7349, 0, 0, 0, -34.5, -3.450753E+01, -9.625226E-08
1708974059.717074, 0, -1.283879e-06, -1.618676e-08, 1.276598e-06, 180.3962, 0, 0, 0, -34.0, -3.400639E+01, -9.463357E-08
1708974064.3999043, 0, -1.283879e-06, -8.878449e-09, 1.305844e-06, 180.0693, 0, 0, 0, -33.5, -3.350798E+01, -9.310519E-08
1708974069.0756676, 0, -1.291191e-06, -1.618676e-08, 1.313156e-06, 181.0251, 0, 0, 0, -33.0, -3.300754E+01, -9.153437E-08
1708974073.7419338, 0, -1.320437e-06, -8.878449e-09, 1.313156e-06, 180.0689, 0, 0, 0, -32.5, -3.250595E+01, -8.997527E-08
1708974078.4136448, 0, -1.305814e-06, -1.570137e-09, 1.327847e-06, 180.381, 0, 0, 0, -32.0, -3.200472E+01, -8.839098E-08
1708974083.095937, 0, -1.305814e-06, -1.618676e-08, 1.320536e-06, 180.3896, 0, 0, 0, -31.5, -3.150738E+01, -8.685825E-08
1708974087.7624354, 0, -1.298502e-06, -8.878449e-09, 1.305914e-06, 180.0693, 0, 0, 0, -31.0, -3.100590E+01, -8.528693E-08
1708974092.4677732, 0, -1.305814e-06, -1.618676e-08, 1.313126e-06, 180.3874, 0, 0, 0, -30.5, -3.050520E+01, -8.377203E-08
1708974097.1440854, 0, -1.320437e-06, -8.878449e-09, 1.313126e-06, 180.3896, 0, 0, 0, -30.0, -3.000710E+01, -8.221669E-08
1708974101.8060489, 0, -1.313125e-06, -1.618676e-08, 1.298533e-06, 180.3918, 0, 0, 0, -29.5, -2.950640E+01, -8.068307E-08
1708974106.5115442, 0, -1.276568e-06, -1.570137e-09, 1.291221e-06, 179.7454, 0, 0, 0, -29.0, -2.900538E+01, -7.921440E-08
1708974111.2040672, 0, -1.276568e-06, -1.618676e-08, 1.276598e-06, 180.3985, 0, 0, 0, -28.5, -2.850673E+01, -7.761032E-08
1708974115.887072, 0, -1.276568e-06, 5.738173e-09, 1.276598e-06, 180.0705, 0, 0, 0, -28.0, -2.800629E+01, -7.612920E-08
1708974120.5424635, 0, -1.269256e-06, -8.878449e-09, 1.269287e-06, 180.7224, 0, 0, 0, -27.5, -2.750435E+01, -7.452851E-08
1708974125.2286434, 0, -1.261944e-06, -1.618676e-08, 1.254737e-06, 180.7349, 0, 0, 0, -27.0, -2.700693E+01, -7.309952E-08
1708974129.8837044, 0, -1.232698e-06, -1.570137e-09, 1.218182e-06, 180.7614, 0, 0, 0, -26.5, -2.650634E+01, -7.159358E-08
1708974134.5433056, 0, -1.232698e-06, -8.878449e-09, 1.232699e-06, 180.4102, 0, 0, 0, -26.0, -2.600542E+01, -7.006172E-08
1708974139.2284539, 0, -1.283879e-06, -1.570137e-09, 1.28388e-06, 180.3918, 0, 0, 0, -25.5, -2.550813E+01, -6.853148E-08
1708974143.9041147, 0, -1.305814e-06, -8.878449e-09, 1.305914e-06, 180.7102, 0, 0, 0, -25.0, -2.500625E+01, -6.701450E-08
1708974148.6069038, 0, -1.298502e-06, -8.878449e-09, 1.298533e-06, 180.7183, 0, 0, 0, -24.5, -2.450576E+01, -6.555260E-08
1708974153.2826629, 0, -1.291191e-06, -1.618676e-08, 1.305914e-06, 181.0251, 0, 0, 0, -24.0, -2.400771E+01, -6.405128E-08
1708974157.9885068, 0, -1.313125e-06, -3.080338e-08, 1.327778e-06, 180.3831, 0, 0, 0, -23.5, -2.350668E+01, -6.256479E-08
1708974162.6479926, 0, -1.327749e-06, -8.878449e-09, 1.327778e-06, 180.3874, 0, 0, 0, -23.0, -2.300537E+01, -6.105795E-08
1708974167.3436372, 0, -1.283879e-06, -8.878449e-09, 1.291404e-06, 180.3962, 0, 0, 0, -22.5, -2.250769E+01, -5.961449E-08
1708974172.0089395, 0, -1.283879e-06, -1.618676e-08, 1.276598e-06, 180.7307, 0, 0, 0, -22.0, -2.200708E+01, -5.813884E-08
1708974176.6949475, 0, -1.261944e-06, -1.618676e-08, 1.269473e-06, 180.4031, 0, 0, 0, -21.5, -2.150529E+01, -5.667872E-08
1708974181.357239, 0, -1.269256e-06, -8.878449e-09, 1.276598e-06, 179.7424, 0, 0, 0, -21.0, -2.100017E+01, -5.529610E-08
1708974186.0124261, 0, -1.254633e-06, -1.618676e-08, 1.28391e-06, 180.7265, 0, 0, 0, -20.5, -2.050011E+01, -5.376767E-08
1708974190.6955075, 0, -1.269256e-06, -1.618676e-08, 1.27667e-06, 181.0544, 0, 0, 0, -20.0, -2.000038E+01, -5.233026E-08
1708974195.3883197, 0, -1.276568e-06, -1.618676e-08, 1.291292e-06, 180.3918, 0, 0, 0, -19.5, -1.950031E+01, -5.087447E-08
1708974200.0531676, 0, -1.305814e-06, -8.878449e-09, 1.291292e-06, 180.7102, 0, 0, 0, -19.0, -1.900031E+01, -4.944200E-08
1708974204.7292273, 0, -1.313125e-06, -1.618676e-08, 1.320536e-06, 181.0251, 0, 0, 0, -18.5, -1.850052E+01, -4.800337E-08
1708974209.4054966, 0, -1.313125e-06, -1.618676e-08, 1.320438e-06, 180.7023, 0, 0, 0, -18.0, -1.800036E+01, -4.657755E-08
1708974214.0740788, 0, -1.313125e-06, -2.349507e-08, 1.298603e-06, 181.0308, 0, 0, 0, -17.5, -1.750037E+01, -4.515726E-08
1708974218.7599025, 0, -1.298502e-06, -8.878449e-09, 1.298603e-06, 180.3918, 0, 0, 0, -17.0, -1.700061E+01, -4.374336E-08
1708974223.4358232, 0, -1.298502e-06, -1.618676e-08, 1.313225e-06, 180.3896, 0, 0, 0, -16.5, -1.650048E+01, -4.231371E-08
1708974228.088717, 0, -1.305814e-06, -8.878449e-09, 1.313225e-06, 180.7063, 0, 0, 0, -16.0, -1.600039E+01, -4.090992E-08
1708974232.7841842, 0, -1.320437e-06, -2.349507e-08, 1.33509e-06, 180.0674, 0, 0, 0, -15.5, -1.550062E+01, -3.950763E-08
1708974237.449934, 0, -1.327749e-06, -1.570137e-09, 1.327778e-06, 180.7023, 0, 0, 0, -15.0, -1.500060E+01, -3.811995E-08
1708974242.1327453, 0, -1.33506e-06, -1.618676e-08, 1.335158e-06, 180.6947, 0, 0, 0, -14.5, -1.450053E+01, -3.671353E-08
1708974246.8045378, 0, -1.33506e-06, -8.878449e-09, 1.342577e-06, 180.6871, 0, 0, 0, -14.0, -1.400072E+01, -3.532602E-08
1708974251.48099, 0, -1.349683e-06, -2.349507e-08, 1.342577e-06, 180.6909, 0, 0, 0, -13.5, -1.350062E+01, -3.393279E-08
1708974256.1468122, 0, -1.356995e-06, -3.080338e-08, 1.357198e-06, 180.9866, 0, 0, 0, -13.0, -1.300059E+01, -3.254703E-08
1708974260.802183, 0, -1.364307e-06, -1.618676e-08, 1.364509e-06, 180.6834, 0, 0, 0, -12.5, -1.250081E+01, -3.117092E-08
1708974265.4814932, 0, -1.349683e-06, -1.618676e-08, 1.34978e-06, 180.6834, 0, 0, 0, -12.0, -1.200074E+01, -2.978737E-08
1708974270.1666734, 0, -1.349683e-06, -1.570137e-09, 1.349888e-06, 180.6871, 0, 0, 0, -11.5, -1.150056E+01, -2.841146E-08
1708974274.8530543, 0, -1.356995e-06, -8.878449e-09, 1.357198e-06, 180.9919, 0, 0, 0, -11.0, -1.100085E+01, -2.704469E-08
1708974279.5251076, 0, -1.371618e-06, -2.349507e-08, 1.371714e-06, 180.3749, 0, 0, 0, -10.5, -1.050076E+01, -2.566763E-08
1708974284.1912684, 0, -1.371618e-06, -1.618676e-08, 1.371647e-06, 180.0659, 0, 0, 0, -10.0, -1.000059E+01, -2.431292E-08
1708974288.837802, 0, -1.371618e-06, -1.570137e-09, 1.378958e-06, 180.6726, 0, 0, 0, -9.5, -9.500827E+00, -2.293925E-08
1708974293.5059187, 0, -1.37893e-06, -1.618676e-08, 1.379025e-06, 179.7616, 0, 0, 0, -9.0, -9.000716E+00, -2.159000E-08
1708974298.1713424, 0, -1.37893e-06, -8.878449e-09, 1.379025e-06, 180.0653, 0, 0, 0, -8.5, -8.500655E+00, -2.022901E-08
1708974302.8472886, 0, -1.386241e-06, -8.878449e-09, 1.378958e-06, 180.3689, 0, 0, 0, -8.0, -8.000850E+00, -1.887337E-08
1708974307.5235476, 0, -1.37893e-06, -1.618676e-08, 1.38644e-06, 180.367, 0, 0, 0, -7.5, -7.500691E+00, -1.752190E-08
1708974312.1854444, 0, -1.386241e-06, -8.878449e-09, 1.371619e-06, 180.367, 0, 0, 0, -7.0, -7.000556E+00, -1.616252E-08
1708974316.8582397, 0, -1.386241e-06, 5.738173e-09, 1.38627e-06, 180.367, 0, 0, 0, -6.5, -6.500861E+00, -1.481677E-08
1708974321.5303063, 0, -1.393553e-06, -1.618676e-08, 1.386336e-06, 180.669, 0, 0, 0, -6.0, -6.000720E+00, -1.346896E-08
1708974326.2060509, 0, -1.371618e-06, -1.618676e-08, 1.371714e-06, 180.6761, 0, 0, 0, -5.5, -5.500589E+00, -1.213197E-08
1708974330.8718007, 0, -1.371618e-06, -8.878449e-09, 1.378958e-06, 180.0659, 0, 0, 0, -5.0, -5.000819E+00, -1.077978E-08
1708974335.5574234, 0, -1.364307e-06, -1.570137e-09, 1.356996e-06, 180.0656, 0, 0, 0, -4.5, -4.500659E+00, -9.440205E-09
1708974340.249114, 0, -1.37893e-06, -2.349507e-08, 1.379025e-06, 180.3689, 0, 0, 0, -4.0, -4.000601E+00, -8.099703E-09
1708974344.9529529, 0, -1.364307e-06, -1.618676e-08, 1.364403e-06, 180.3709, 0, 0, 0, -3.5, -3.500790E+00, -6.778304E-09
1708974349.6585817, 0, -1.37893e-06, -8.878449e-09, 1.386336e-06, 180.0649, 0, 0, 0, -3.0, -3.000585E+00, -5.440851E-09
1708974354.3344278, 0, -1.386241e-06, -1.618676e-08, 1.379025e-06, 180.669, 0, 0, 0, -2.5, -2.500434E+00, -4.108582E-09
1708974358.9968245, 0, -1.393553e-06, -8.878449e-09, 1.393554e-06, 180.0646, 0, 0, 0, -2.0, -2.000011E+00, -2.788280E-09
1708974363.672454, 0, -1.408176e-06, -1.570137e-09, 1.400893e-06, 180.3631, 0, 0, 0, -1.5, -1.500058E+00, -1.450332E-09
1708974368.3479064, 0, -1.37893e-06, -1.570137e-09, 1.371714e-06, 180.3729, 0, 0, 0, -1.0, -1.000081E+00, -1.204299E-10
1708974373.0468528, 0, -1.408176e-06, -1.618676e-08, 1.393581e-06, 180.6586, 0, 0, 0, -0.5, -5.000886E-01, +1.212596E-09
1708974377.7329524, 0, -1.386241e-06, -1.570137e-09, 1.371714e-06, 180.6798, 0, 0, 0, 0.0, -5.120949E-05, +2.555815E-09
1708974382.4386356, 0, -1.37893e-06, -8.878449e-09, 1.378958e-06, 180.6726, 0, 0, 0, 0.0, -4.990111E-05, +2.407730E-09
