t,i,temp_desired,temp_tc,temp_therm,res_therm
1681789501.0301943,18.190669127736665,0.13872321154442585,18.2631797,11.147567409782592,993.870667
1681789506.033782,18.27401437802531,0.14000433444947125,18.3455123,11.233265180879688,994.122986
1681789511.0214493,18.35730573379415,0.13088535072019897,18.4080295,11.32069365669678,994.380432
1681789516.0348818,18.4406994704745,0.1260858956181616,18.479866,11.404256965551673,994.626526
1681789521.0608456,18.524431674117025,0.11770399215211418,18.5457611,11.481075800038592,994.852783
1681789526.0592408,18.607693167958832,0.10392027388167682,18.6017513,11.559399004081095,995.083496
1681789531.0662847,18.691166234447735,0.09159697458127629,18.6620388,11.63071117589228,995.293579
1681789536.1233826,18.775667381717938,0.07915404152988406,18.7242565,11.706283429347925,995.516235
1681789541.0948362,18.858373201324717,0.061222398827590105,18.7752304,11.773107091996085,995.713135
1681789546.1030555,18.9417729223114,0.04531558027646258,18.8322906,11.843900755671708,995.921753
1681789551.1150484,19.025204666886903,0.03376220583118586,18.8989486,11.914086832432941,996.128601
1681789556.1132696,19.108651471569317,0.013376299200746594,18.9495773,11.984556065287572,996.336304
1681789561.141546,19.19247111919937,0,19.0030136,12.053403261100472,996.539246
1681789566.1405091,19.275844991638436,0,19.0580196,12.123651470582358,996.746338
1681789571.1534355,19.359258668059287,0,19.1235389,12.195735084747643,996.958862
1681789576.158643,19.442645268076834,0,19.1944427,12.269840066303992,997.177368
1681789581.1547668,19.526197529270426,0,19.2572555,12.339115115086098,997.381653
1681789586.183729,19.60978504065094,0,19.3207206,12.414839792006171,997.60498
1681789591.1695368,19.69311004522858,0,19.3853759,12.490225881634027,997.827332
1681789596.1875792,19.77641399744568,0,19.4460296,12.563886360071495,998.044617
1681789601.25084,19.860965363615925,0,19.5053825,12.643745405324896,998.280212
1681789606.221571,19.943727728162386,0,19.5593376,12.718817532826481,998.501709
1681789611.2213619,20.027269252572633,0,19.6336059,12.797211559637645,998.733032
1681789616.2362225,20.11072170777537,0,19.7235088,12.871688461501313,998.95282
1681789621.2399294,20.194122012887576,0,19.7907543,12.95194740247129,999.189697
1681789626.2241151,20.277310975823976,0,19.8570709,13.0269044485108,999.41095
1681789631.2317166,20.360737153325655,0,19.9233112,13.109420153863013,999.654541
1681789636.2362473,20.444143907660422,0,19.9953708,13.182499887890074,999.8703
1681789641.2669132,20.527916535173034,0,20.0758972,13.25730979256966,1000.09119
1681789646.271872,20.611270201637524,0,20.1403446,13.335210240003555,1000.32123
1681789651.274501,20.694858952794647,0,20.2167568,13.405412920391163,1000.52856
1681789656.2885592,20.77819798433202,0,20.2708492,13.484187596882894,1000.76123
1681789661.2993376,20.861690422330476,0,20.3373527,13.559521061799552,1000.98376
1681789666.3431888,20.945880425407665,0,20.4067554,13.63389884141373,1001.20349
1681789671.3089974,21.028601654801943,0,20.4548969,13.703909712340932,1001.41034
1681789676.3125691,21.11207895322062,0,20.517538,13.780170937549315,1001.63568
1681789681.323576,21.19551394426244,0,20.5789909,13.852004854972144,1001.84796
1681789686.331944,21.278959576720176,0,20.6330184,13.923171784813444,1002.05829
1681789691.3400738,21.362618303730265,0,20.68824,13.991337595922376,1002.25977
1681789696.3551512,21.445956902140555,0,20.752119,14.064510153402079,1002.47607
1681789701.3494143,21.529407934779105,0,20.8113975,14.133944422244928,1002.68134
1681789706.3698826,21.612961852981822,0,20.8624668,14.202438489040347,1002.88385
1681789711.379612,21.69643737518209,0,20.9169235,14.270638542654991,1003.08551
1681789716.3818178,21.77981519344864,0,20.9746131,14.341287018008309,1003.29443
1681789721.379411,21.8632524534406,0,21.0380229,14.403347221668941,1003.47797
1681789726.4015799,21.946814088457998,0,21.0818748,14.470453011497698,1003.67645
1681789731.4399295,22.03086149338303,0,21.1322879,14.53512191414976,1003.86774
1681789736.4064193,22,0,21.1676406,14.595076314411989,1004.0451
1681789741.4259398,22,0,21.2094573,14.659095142037879,1004.2345
1681789746.4458022,22,0,21.2473087,14.720566752243943,1004.41638
1681789751.4532635,22,0,21.292633,14.782384532973198,1004.5993
1681789756.462404,22,0,21.3480339,14.843166358216406,1004.77917
1681789761.467853,22,0,21.4011039,14.902625295383562,1004.95514
1681789766.4823613,22,0,21.4438724,14.957231122856351,1005.11676
1681789771.490319,22,0,21.4974937,15.01758595187274,1005.29541
1681789776.496344,22,0,21.53372,15.081006246949682,1005.48315
1681789781.5092242,22,0,21.5697689,15.128056055944127,1005.62244
1681789786.5009236,22,0,21.6193847,15.186251806386906,1005.79474
1681789798.7234802,21.6726551,0,21.7128276,15.312810385178249,1006.16949
